,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,Q
6754,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,3.281393863
6755,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0,1,0.0
6756,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,2,0.0
6757,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,-1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1,0,-20.7184199904
6758,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6759,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6760,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,2,0.0
6761,5.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,-1.80450970006
6762,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,0.0
6763,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0
6764,1.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6765,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6766,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6767,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0,1,0.0
6768,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,0,0.0
6769,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1,0.0
6770,4.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0,0,0.0
6771,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0
6772,5.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6773,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6774,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,-5.806396815
6775,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-1.0,-2.0,2.0,1.0,2.0,2.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1,1,0.0
6776,2.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0,1,0.0
6777,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0,0.0
6778,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,2,-2.431626399
6779,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0,2,0.0
6780,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1.4530712346
6781,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0.0
6782,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,0.0
6783,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,0.0
6784,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,2,0.0
6785,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,2,0.0
6786,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0,0,0.0
6787,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0.0
6788,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6789,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6790,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,-1.0,1.0,-1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,31.423667952
6791,2.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,0,0.0
6792,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-2.0,-3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6793,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,2,0.0
6794,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0
6795,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6796,3.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0
6797,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6798,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0,1,0.0
6799,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6800,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,0.0
6801,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,0,0.0
6802,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6803,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0.0
6804,5.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0,1,0.0
6805,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0
6806,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,2,0.0
6807,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,2,0.0
6808,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,-1.0,-1.0,1.0,2.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1,2,0.0
6809,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0,-4.0,-2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0
6810,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6811,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,-1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1,0,0.0
6812,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-3.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6813,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,0,0.0
6814,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,0,0.0
6815,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,0.0
6816,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,3.4061950985
6817,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1,1,4.41001421385
6818,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6819,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,-1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,1,0.0
6820,3.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0
6821,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0
6822,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6823,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0
6824,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,-19.133285156
6825,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0,2,0.0
6826,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0,1,0.0
6827,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,2,0.0
6828,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-2.0,-2.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,8.7980044629
6829,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1,1,42.5492337786
6830,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6831,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,2,0.0
6832,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.0
6833,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-3.05709341142
6834,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,0,0.0
6835,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1,0,0.0
6836,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,-18.5711857254
6837,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,-1.0,2.0,-2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,1,0.0
6838,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0.0
